city,confirm,dead,heal,suspect,source,update_time
Hokkaido,4,0,0,0,厚生劳动省,20200225
Kanagawa,1,0,0,0,厚生劳动省,20200225
Tokyo,3,0,0,0,厚生劳动省,20200225
Ishikawa,2,0,0,0,厚生劳动省,20200225
Kumamoto,1,0,0,0,厚生劳动省,20200225
Diamond Princess,1,0,0,0,厚生劳动省,20200225
